f_Hz_Median,ICI,num_Clicks,var_RI
 6816.00,  0.0260010, 8,  0.0000133
 8528.00,  0.4739990, 17,  0.0000141
 8360.00,  0.5534668, 13,  0.0000126
 7288.00,  0.0033875, 179,  0.0000237
 4120.00,  0.0061035, 23,  0.0000106
 6672.00,  0.0064697, 20,  0.0000140
 7424.00,  0.0034790, 151,  0.0000220
 4152.00,  0.7751160, 11,  0.0000122
 4136.00,  0.4582520, 15,  0.0000104
 7584.00,  0.0490112, 10,  0.0000121
 7184.00,  0.0033569, 226,  0.0000270
 7152.00,  0.0033569, 198,  0.0000249
 7344.00,  0.0035400, 210,  0.0000282
 7424.00,  0.0031738, 65,  0.0000165
 7424.00,  0.0038757, 71,  0.0000132
 7400.00,  0.0036011, 219,  0.0000212
 7320.00,  0.0032959, 200,  0.0000099
 7304.00,  0.0041504, 83,  0.0000094
 7344.00,  0.0031738, 250,  0.0000265
 7448.00,  0.0034180, 209,  0.0000191
 8912.00,  0.2318115, 8,  0.0000115
 8904.00,  0.0110779, 45,  0.0000095
 7432.00,  0.0037842, 147,  0.0000360
 7352.00,  0.0033569, 235,  0.0000262
 7272.00,  0.0032959, 168,  0.0000096
 7376.00,  0.0036011, 190,  0.0000245
 7368.00,  0.0048218, 81,  0.0000130
 7400.00,  0.0034180, 250,  0.0000259
 7368.00,  0.0032959, 256,  0.0000256
 7432.00,  0.0046997, 106,  0.0000087
 7384.00,  0.0033569, 250,  0.0000235
 7376.00,  0.0051270, 78,  0.0000111
 7376.00,  0.0034790, 259,  0.0000284
 8088.00,  0.0180359, 41,  0.0000093
 7400.00,  0.0040894, 127,  0.0000189
 7584.00,  0.0174866, 43,  0.0000080
 7384.00,  0.0035400, 208,  0.0000289
 7376.00,  0.0034790, 226,  0.0000283
 5176.00,  0.1020508, 10,  0.0000090
 7320.00,  0.0034485, 217,  0.0000233
 7360.00,  0.0032959, 226,  0.0000270
 7592.00,  0.0255737, 14,  0.0000100
 6608.00,  0.0289612, 9,  0.0000105
 7344.00,  0.0034180, 230,  0.0000303
 4224.00,  0.0045776, 22,  0.0000127
 5976.00,  0.0034180, 16,  0.0000126
 7352.00,  0.0034790, 189,  0.0000286
 7264.00,  0.0032349, 161,  0.0000261
 7352.00,  0.0034180, 211,  0.0000296
 7592.00,  0.0041199, 41,  0.0000137
 7248.00,  0.0031738, 253,  0.0000141
 6624.00,  0.0047913, 21,  0.0000141
 7408.00,  0.0035095, 165,  0.0000283
 7368.00,  0.0036621, 200,  0.0000339
 7416.00,  0.0037231, 98,  0.0000257
 7416.00,  0.0036621, 71,  0.0000223
 7360.00,  0.0032959, 218,  0.0000342
 7384.00,  0.0033569, 166,  0.0000283
 7456.00,  0.0037537, 51,  0.0000201
 7360.00,  0.0033875, 225,  0.0000340
 7384.00,  0.0032959, 191,  0.0000262
 7312.00,  0.0034790, 154,  0.0000250
 7304.00,  0.0034485, 195,  0.0000292
 7640.00,  0.0041199, 59,  0.0000153
 7384.00,  0.0035706, 183,  0.0000127
 7400.00,  0.0036621, 128,  0.0000112
 7600.00,  0.0255127, 22,  0.0000114
 7376.00,  0.0030518, 192,  0.0000231
 7424.00,  0.0031128, 236,  0.0000266
 7344.00,  0.0057373, 41,  0.0000113
 7584.00,  0.0361328, 16,  0.0000108
 7400.00,  0.0036621, 141,  0.0000194
 7304.00,  0.0032654, 155,  0.0000188
 7448.00,  0.0039673, 96,  0.0000167
 7440.00,  0.0043030, 61,  0.0000175
 7392.00,  0.0037842, 155,  0.0000254
 7344.00,  0.0034790, 197,  0.0000294
 7600.00,  0.0415649, 19,  0.0000103
 7232.00,  0.0032349, 216,  0.0000276
 7320.00,  0.0033264, 195,  0.0000082
 7600.00,  0.0694885, 11,  0.0000123
 7400.00,  0.0034180, 236,  0.0000312
 7672.00,  0.0035400, 210,  0.0000308
 7248.00,  0.0033569, 215,  0.0000295
 7336.00,  0.0039063, 48,  0.0000187
 7400.00,  0.0035095, 115,  0.0000252
 7360.00,  0.0034180, 159,  0.0000289
 4104.00,  0.1193848, 9,  0.0000153
 7392.00,  0.0032349, 235,  0.0000301
 7440.00,  0.0031738, 151,  0.0000222
 7408.00,  0.0033569, 176,  0.0000242
 4184.00,  0.0932617, 14,  0.0000145
 4272.00,  0.0625000, 22,  0.0000145
 9072.00,  0.0389404, 324,  0.0000147
 6488.00,  0.1530457, 9,  0.0000121
 7256.00,  0.0036621, 163,  0.0000267
 7408.00,  0.0036011, 143,  0.0000210
 7440.00,  0.0034790, 213,  0.0000287
 7400.00,  0.0032349, 212,  0.0000266
 7376.00,  0.0032959, 230,  0.0000284
 8176.00,  0.0742188, 10,  0.0000099
 7352.00,  0.0031738, 166,  0.0000103
 7376.00,  0.0034790, 193,  0.0000266
 7320.00,  0.0037842, 102,  0.0000119
 7256.00,  0.0032959, 283,  0.0000338
 6808.00,  0.0268860, 11,  0.0000164
 5176.00,  0.0144653, 56,  0.0000091
 7424.00,  0.0035400, 137,  0.0000074
 5152.00,  0.6278076, 21,  0.0000084
 5168.00,  0.4793091, 16,  0.0000083
 6984.00,  0.4694824, 10,  0.0000079
 5152.00,  0.1054688, 11,  0.0000086
 5168.00,  0.0606689, 8,  0.0000060
 7360.00,  0.0031128, 264,  0.0000229
 5032.00,  0.2315674, 9,  0.0000078
 4200.00,  0.0634766, 34,  0.0000078
 7400.00,  0.0034790, 201,  0.0000216
 7416.00,  0.0033569, 209,  0.0000207
 5040.00,  0.4487000, 33,  0.0000095
 7392.00,  0.0035706, 145,  0.0000258
 5136.00,  0.0372009, 23,  0.0000099
 7592.00,  0.0215759, 39,  0.0000081
 4408.00,  0.7775879, 8,  0.0000109
 5144.00,  0.1166382, 20,  0.0000092
 5152.00,  0.8038940, 8,  0.0000099
 7352.00,  0.0039673, 110,  0.0000176
 4992.00,  0.0568237, 18,  0.0000082
 7280.00,  0.0032959, 152,  0.0000180
 7328.00,  0.0031738, 251,  0.0000071
 7384.00,  0.0035400, 242,  0.0000155
 7616.00,  0.0033569, 236,  0.0000277
 4104.00,  0.0371704, 12,  0.0000084
 4144.00,  0.0513000, 11,  0.0000089
 7344.00,  0.0035400, 221,  0.0000315
 7360.00,  0.0032959, 207,  0.0000243
 7328.00,  0.0034180, 110,  0.0000180
 7312.00,  0.0036011, 230,  0.0000153
 7320.00,  0.0034180, 205,  0.0000357
 7312.00,  0.0032654, 131,  0.0000234
 7392.00,  0.0036011, 65,  0.0000117
 7424.00,  0.0033569, 198,  0.0000132
 7280.00,  0.0060425, 23,  0.0000104
 7352.00,  0.0034790, 148,  0.0000235
 7336.00,  0.0040588, 39,  0.0000131
 7384.00,  0.0036011, 209,  0.0000118
 7400.00,  0.0034790, 244,  0.0000346
 4128.00,  0.0089111, 21,  0.0000346
 8160.00,  0.0132446, 13,  0.0000097
 7424.00,  0.0402222, 8,  0.0000157
 7400.00,  0.0045776, 68,  0.0000157
 4296.00,  0.0061035, 38,  0.0000124
 7440.00,  0.0039063, 187,  0.0000260
 6848.00,  0.0068970, 41,  0.0000117
 4168.00,  0.0098572, 15,  0.0000125
 4432.00,  0.0109253, 26,  0.0000147
 4488.00,  0.0046997, 38,  0.0000124
 5056.00,  0.0065918, 28,  0.0000147
 7584.00,  0.0051880, 87,  0.0000151
 4296.00,  0.4395142, 8,  0.0000155
 4464.00,  0.0277100, 12,  0.0000159
 8000.00,  0.0091553, 52,  0.0000159
 6672.00,  0.0090942, 53,  0.0000134
 4192.00,  0.6752319, 13,  0.0000150
 8176.00,  0.0310669, 8,  0.0000172
 7104.00,  0.0171509, 21,  0.0000145
 4128.00,  0.3651733, 21,  0.0000162
 6560.00,  0.4702759, 18,  0.0000183
 4136.00,  0.5570068, 8,  0.0000142
 5016.00,  0.0068665, 17,  0.0000166
 6408.00,  0.1428223, 12,  0.0000166
 7384.00,  0.0032959, 216,  0.0000358
 7360.00,  0.0032043, 109,  0.0000187
 7328.00,  0.0032349, 262,  0.0000313
 7352.00,  0.0034790, 199,  0.0000279
 7264.00,  0.0037537, 93,  0.0000236
 7328.00,  0.0034180, 195,  0.0000287
 7336.00,  0.0034180, 180,  0.0000286
 7432.00,  0.0035400, 177,  0.0000288
 7320.00,  0.0034485, 187,  0.0000326
 7400.00,  0.0034180, 166,  0.0000290
 7352.00,  0.0035400, 130,  0.0000265
 7352.00,  0.0032959, 166,  0.0000306
 7416.00,  0.0034180, 212,  0.0000372
 7392.00,  0.0033569, 206,  0.0000371
 7360.00,  0.0036621, 162,  0.0000327
 7384.00,  0.0035400, 193,  0.0000338
 7368.00,  0.0035095, 189,  0.0000332
 7384.00,  0.0034790, 40,  0.0000246
 7400.00,  0.0036011, 169,  0.0000338
 7392.00,  0.0037231, 92,  0.0000318
 7384.00,  0.0037842, 208,  0.0000439
 4104.00,  0.0471497, 15,  0.0000247
 7592.00,  0.0769043, 11,  0.0000244
 7584.00,  0.0379944, 15,  0.0000281
 7560.00,  0.0053711, 28,  0.0000280
 7592.00,  0.0754395, 10,  0.0000221
 7336.00,  0.0185242, 41,  0.0000231
 4112.00,  0.0131531, 69,  0.0000166
 7560.00,  0.0086670, 86,  0.0000196
 7632.00,  0.0068665, 107,  0.0000166
 7592.00,  0.0074463, 93,  0.0000150
 7560.00,  0.0050354, 181,  0.0000133
 7608.00,  0.0048218, 180,  0.0000137
 7624.00,  0.0043335, 218,  0.0000121
 7632.00,  0.0046997, 170,  0.0000124
 7360.00,  0.0045776, 206,  0.0000118
 7592.00,  0.0054016, 155,  0.0000123
 7424.00,  0.0043335, 203,  0.0000143
 7408.00,  0.0040894, 232,  0.0000131
 4128.00,  0.6712036, 15,  0.0000118
 7368.00,  0.0040283, 219,  0.0000109
 7360.00,  0.0034790, 269,  0.0000073
 7672.00,  0.0034180, 256,  0.0000537
 7360.00,  0.0036926, 241,  0.0000109
 7456.00,  0.0035400, 234,  0.0000304
 7624.00,  0.0036011, 266,  0.0000526
 7384.00,  0.0036011, 254,  0.0000100
 7392.00,  0.0036011, 262,  0.0000443
 7376.00,  0.0039063, 152,  0.0000090
 5168.00,  0.0074463, 114,  0.0000080
 5184.00,  0.0920410, 10,  0.0000105
 7608.00,  0.0057678, 149,  0.0000123
 7600.00,  0.0074463, 108,  0.0000131
 7600.00,  0.0067444, 119,  0.0000125
 7352.00,  0.0072632, 143,  0.0000091
 7648.00,  0.0079956, 106,  0.0000113
 7624.00,  0.0048218, 179,  0.0000116
 4128.00,  0.0076599, 99,  0.0000091
 7648.00,  0.0107117, 75,  0.0000120
 7680.00,  0.0036621, 214,  0.0000339
 7352.00,  0.0042114, 152,  0.0000269
 7344.00,  0.0149536, 50,  0.0000099
 7584.00,  0.0098267, 84,  0.0000132
 8120.00,  0.0081177, 98,  0.0000111
 5168.00,  0.0090027, 87,  0.0000091
 7592.00,  0.0078125, 105,  0.0000122
 5144.00,  0.2337646, 14,  0.0000088
 7608.00,  0.0071411, 118,  0.0000116
 5056.00,  0.0049438, 10,  0.0000125
 7608.00,  0.0057678, 133,  0.0000125
 6840.00,  0.0067139, 10,  0.0000125
 8176.00,  0.0084839, 9,  0.0000131
 5184.00,  0.0050049, 11,  0.0000139
 4136.00,  0.0091553, 9,  0.0000139
 7640.00,  0.0065918, 132,  0.0000129
 7576.00,  0.0073853, 124,  0.0000130
 7592.00,  0.0153809, 53,  0.0000130
 7584.00,  0.0067139, 120,  0.0000131
 7592.00,  0.0147705, 68,  0.0000132
 7400.00,  0.0036011, 211,  0.0000315
 7408.00,  0.0034180, 224,  0.0000325
 7440.00,  0.0033569, 237,  0.0000346
 7688.00,  0.0034790, 240,  0.0000259
 7720.00,  0.0042114, 128,  0.0000163
 7640.00,  0.0119019, 68,  0.0000098
 7424.00,  0.0039063, 128,  0.0000184
 7696.00,  0.0035400, 214,  0.0000240
 7576.00,  0.0099487, 88,  0.0000093
 7424.00,  0.0036621, 228,  0.0000255
 7704.00,  0.0038452, 169,  0.0000183
 7688.00,  0.0042114, 159,  0.0000110
 7416.00,  0.0036011, 241,  0.0000087
 7656.00,  0.0040283, 128,  0.0000194
 7608.00,  0.0125732, 64,  0.0000110
 7416.00,  0.0036011, 234,  0.0000277
 7384.00,  0.0035400, 252,  0.0000294
 7376.00,  0.0036621, 218,  0.0000113
 7424.00,  0.0039673, 102,  0.0000182
 7480.00,  0.0037842, 132,  0.0000208
 7472.00,  0.0037231, 133,  0.0000224
 7416.00,  0.0037231, 199,  0.0000321
 7424.00,  0.0036011, 166,  0.0000237
 7400.00,  0.0056152, 74,  0.0000134
 7424.00,  0.0043945, 70,  0.0000157
 7416.00,  0.0037231, 197,  0.0000293
 7576.00,  0.0136108, 45,  0.0000114
 7576.00,  0.0100098, 75,  0.0000110
 7408.00,  0.0037842, 135,  0.0000306
 7424.00,  0.0036011, 204,  0.0000270
 6592.00,  0.1632080, 24,  0.0000121
 7704.00,  0.0035706, 245,  0.0000309
 7400.00,  0.0037231, 134,  0.0000125
 6608.00,  0.1798706, 10,  0.0000122
 6840.00,  0.1772461, 10,  0.0000122
 8224.00,  0.1535950, 25,  0.0000098
 7432.00,  0.0034180, 255,  0.0000112
 7120.00,  0.0996094, 30,  0.0000161
 7176.00,  0.2226563, 10,  0.0000161
 4144.00,  0.0733032, 25,  0.0000161
 5192.00,  0.0866699, 56,  0.0000128
 4104.00,  0.0264893, 61,  0.0000102
 7728.00,  0.0039063, 104,  0.0000102
 6632.00,  0.1314087, 25,  0.0000138
 8264.00,  0.1464844, 58,  0.0000137
 6576.00,  0.0617065, 18,  0.0000103
 5192.00,  0.0292053, 39,  0.0000103
 7392.00,  0.0035400, 163,  0.0000261
 7712.00,  0.0034790, 224,  0.0000104
 7448.00,  0.0037842, 205,  0.0000229
 7432.00,  0.0036011, 217,  0.0000239
 7352.00,  0.0035400, 244,  0.0000061
 7416.00,  0.0036011, 243,  0.0000261
 7336.00,  0.0035400, 207,  0.0000104
 7384.00,  0.0036621, 256,  0.0000307
 7688.00,  0.0034790, 239,  0.0000086
 7424.00,  0.0036011, 268,  0.0000277
 7432.00,  0.0035400, 236,  0.0000079
 7392.00,  0.0036621, 222,  0.0000069
 7464.00,  0.0036621, 253,  0.0000348
 7408.00,  0.0040283, 176,  0.0000068
 4400.00,  0.0036621, 8,  0.0000068
 7408.00,  0.0037842, 191,  0.0000259
 7376.00,  0.0035400, 252,  0.0000263
 7360.00,  0.0036011, 258,  0.0000082
 7416.00,  0.0036011, 192,  0.0000216
 4992.00,  0.0090942, 90,  0.0000094
 7432.00,  0.0036011, 249,  0.0000270
 7696.00,  0.0043945, 125,  0.0000183
 7424.00,  0.0037231, 250,  0.0000287
 7424.00,  0.0051880, 88,  0.0000129
 7432.00,  0.0039063, 116,  0.0000191
 7664.00,  0.0033569, 250,  0.0000294
 7392.00,  0.0035400, 193,  0.0000274
 7392.00,  0.0037842, 153,  0.0000082
 7576.00,  0.0654297, 11,  0.0000125
 7424.00,  0.0034180, 216,  0.0000300
 7432.00,  0.0035095, 133,  0.0000235
 7336.00,  0.0033569, 276,  0.0000374
 7416.00,  0.0035400, 185,  0.0000277
 7384.00,  0.0043335, 54,  0.0000114
 7416.00,  0.0035400, 239,  0.0000320
 7464.00,  0.0033569, 236,  0.0000098
 7408.00,  0.0034180, 189,  0.0000119
 7384.00,  0.0035400, 178,  0.0000306
 7384.00,  0.0035706, 241,  0.0000280
 7400.00,  0.0036621, 236,  0.0000087
 7376.00,  0.0034790, 225,  0.0000084
 7408.00,  0.0036011, 239,  0.0000284
 7448.00,  0.0037231, 169,  0.0000228
 7368.00,  0.0034180, 243,  0.0000300
 7440.00,  0.0046387, 136,  0.0000781
 7424.00,  0.0037231, 82,  0.0000261
 7440.00,  0.0032959, 229,  0.0000284
 7376.00,  0.0032349, 230,  0.0000284
 7424.00,  0.0034790, 215,  0.0000107
 7408.00,  0.0036621, 187,  0.0000277
 7416.00,  0.0036621, 167,  0.0000222
 7440.00,  0.0036621, 196,  0.0000000
 7456.00,  0.0035095, 235,  0.0000263
 7304.00,  0.0036621, 156,  0.0000212
 7440.00,  0.0036621, 144,  0.0000088
 7440.00,  0.0032959, 248,  0.0000275
 7408.00,  0.0037231, 146,  0.0000189
 7432.00,  0.0034790, 212,  0.0000243
 7456.00,  0.0036011, 253,  0.0000079
 7376.00,  0.0036011, 177,  0.0000191
 7640.00,  0.0082703, 85,  0.0000102
 7688.00,  0.0034180, 210,  0.0000240
 7448.00,  0.0036621, 235,  0.0000247
 7600.00,  0.0133057, 52,  0.0000105
 5160.00,  0.0841064, 185,  0.0000115
 7432.00,  0.0037842, 190,  0.0000081
 7440.00,  0.0037231, 254,  0.0000080
 7448.00,  0.0035400, 241,  0.0000136
 7408.00,  0.0047607, 58,  0.0000113
 7440.00,  0.0038452, 92,  0.0000174
 7432.00,  0.0037537, 71,  0.0000159
 7392.00,  0.0034790, 227,  0.0000319
 7416.00,  0.0034180, 238,  0.0000097
 7328.00,  0.0039368, 83,  0.0000223
 7440.00,  0.0036011, 254,  0.0000318
 7392.00,  0.0035400, 201,  0.0000348
 7448.00,  0.0034180, 206,  0.0000275
 7416.00,  0.0034180, 212,  0.0000280
 5192.00,  0.0379639, 19,  0.0000139
 7648.00,  0.0036011, 121,  0.0000271
 7664.00,  0.0035400, 211,  0.0000273
 6608.00,  0.0641479, 8,  0.0000128
 5184.00,  0.0770264, 8,  0.0000088
 7400.00,  0.0036621, 229,  0.0000263
 7416.00,  0.0039063, 230,  0.0000595
 7408.00,  0.0039063, 224,  0.0000503
 7416.00,  0.0035095, 231,  0.0000244
 7400.00,  0.0037842, 260,  0.0000085
 7408.00,  0.0037842, 260,  0.0000440
 7392.00,  0.0038452, 221,  0.0000401
 7424.00,  0.0037231, 216,  0.0000379
 7408.00,  0.0037842, 158,  0.0000307
 6216.00,  0.1632080, 18,  0.0000145
 6440.00,  0.1754761, 9,  0.0000145
 7432.00,  0.0037842, 221,  0.0000112
 4136.00,  0.0050964, 51,  0.0000192
 8712.00,  0.0038452, 98,  0.0000192
 8800.00,  0.0040894, 122,  0.0000192
 4160.00,  0.0043945, 27,  0.0000139
 8760.00,  0.0061035, 14,  0.0000139
 8968.00,  0.0037842, 40,  0.0000139
 4376.00,  0.0045166, 8,  0.0000247
 7408.00,  0.0039368, 111,  0.0000246
 8184.00,  0.0053101, 15,  0.0000127
 4976.00,  0.0365906, 13,  0.0000399
 7408.00,  0.0037842, 206,  0.0000399
 7440.00,  0.0037842, 231,  0.0000406
 7392.00,  0.0036621, 208,  0.0000081
 7288.00,  0.0033569, 212,  0.0000239
 7408.00,  0.0036011, 216,  0.0000262
 7440.00,  0.0035400, 256,  0.0000314
 7368.00,  0.0033569, 250,  0.0000070
 7416.00,  0.0037842, 197,  0.0000247
 7328.00,  0.0049438, 109,  0.0000067
 7416.00,  0.0036011, 253,  0.0000310
 7088.00,  0.1687622, 17,  0.0000100
 7432.00,  0.0034790, 233,  0.0000309
 7432.00,  0.0036621, 264,  0.0000317
 7416.00,  0.0034180, 239,  0.0000066
 7384.00,  0.0038452, 208,  0.0000207
 7368.00,  0.0034180, 230,  0.0000251
 7408.00,  0.0038452, 247,  0.0000311
 7328.00,  0.0034790, 242,  0.0000270
 7696.00,  0.0036011, 206,  0.0000237
 7440.00,  0.0034180, 257,  0.0000293
 7440.00,  0.0034790, 255,  0.0000267
 7408.00,  0.0036011, 188,  0.0000060
 7360.00,  0.0039063, 178,  0.0000065
 5184.00,  0.0036926, 11,  0.0000092
 7440.00,  0.0037231, 209,  0.0000064
 7464.00,  0.0032959, 257,  0.0000262
 7696.00,  0.0034790, 229,  0.0000272
 7424.00,  0.0037231, 265,  0.0000301
 7392.00,  0.0034180, 258,  0.0000061
 7456.00,  0.0038452, 172,  0.0000191
 7400.00,  0.0036621, 263,  0.0000062
 7416.00,  0.0033569, 239,  0.0000263
 7384.00,  0.0033569, 246,  0.0000127
 7392.00,  0.0036621, 232,  0.0000269
 7368.00,  0.0034485, 259,  0.0000254
 7712.00,  0.0034180, 245,  0.0000064
 7592.00,  0.0117188, 72,  0.0000095
 7376.00,  0.0048218, 134,  0.0000123
 7448.00,  0.0034180, 232,  0.0000071
 7424.00,  0.0039063, 172,  0.0000179
 7416.00,  0.0037842, 184,  0.0000229
 7376.00,  0.0034180, 214,  0.0000075
 7360.00,  0.0037231, 193,  0.0000227
 7344.00,  0.0032654, 209,  0.0000298
 7400.00,  0.0033875, 203,  0.0000223
 7384.00,  0.0038452, 134,  0.0000191
 7408.00,  0.0037231, 189,  0.0000219
 7240.00,  0.0033569, 217,  0.0000254
 7384.00,  0.0034180, 247,  0.0000256
 7424.00,  0.0035095, 255,  0.0000321
 7600.00,  0.0316162, 24,  0.0000113
 7608.00,  0.0303650, 23,  0.0000127
 7600.00,  0.0485535, 13,  0.0000119
 7416.00,  0.0034180, 272,  0.0000256
 7600.00,  0.0240479, 25,  0.0000110
 7600.00,  0.0351868, 19,  0.0000114
 7696.00,  0.0036621, 86,  0.0000180
 7448.00,  0.0036621, 190,  0.0000279
 7456.00,  0.0036011, 126,  0.0000243
 7416.00,  0.0036011, 203,  0.0000316
 7424.00,  0.0034180, 112,  0.0000271
 7416.00,  0.0036011, 190,  0.0000294
 7456.00,  0.0033569, 228,  0.0000157
 7440.00,  0.0035400, 153,  0.0000322
 7424.00,  0.0034485, 183,  0.0000338
 7400.00,  0.0034180, 189,  0.0000342
 7392.00,  0.0036621, 227,  0.0000385
 7416.00,  0.0036316, 125,  0.0000283
 7424.00,  0.0036011, 158,  0.0000288
 7432.00,  0.0035400, 231,  0.0000170
 7424.00,  0.0036621, 238,  0.0000349
 7360.00,  0.0033875, 219,  0.0000141
 7464.00,  0.0034790, 199,  0.0000319
 7448.00,  0.0037842, 117,  0.0000241
 7736.00,  0.0034790, 206,  0.0000135
 7760.00,  0.0039673, 52,  0.0000199
 7424.00,  0.0036011, 204,  0.0000308
 7432.00,  0.0037537, 131,  0.0000286
 7384.00,  0.0036621, 59,  0.0000199
 5896.00,  0.0919495, 15,  0.0000172
 7656.00,  0.0033569, 209,  0.0000313
 6616.00,  0.1303101, 9,  0.0000184
 9144.00,  0.0548706, 24,  0.0000150
 4184.00,  0.0040283, 63,  0.0000172
 7208.00,  0.0144348, 9,  0.0000279
 7688.00,  0.0034180, 180,  0.0000279
 7408.00,  0.0033569, 234,  0.0000143
 4192.00,  0.1636353, 15,  0.0000163
 5208.00,  0.2722778, 10,  0.0000171
 7424.00,  0.0035400, 193,  0.0000308
 5984.00,  0.2117310, 35,  0.0000150
 5888.00,  0.2164307, 12,  0.0000183
 6464.00,  0.2376709, 13,  0.0000181
 5152.00,  0.2436523, 18,  0.0000181
 6712.00,  0.2700806, 22,  0.0000157
 7120.00,  0.1676636, 29,  0.0000158
 6184.00,  0.2915649, 9,  0.0000158
 6504.00,  0.1593628, 38,  0.0000178
 6264.00,  0.2294312, 18,  0.0000178
 6648.00,  0.2422180, 31,  0.0000177
 6624.00,  0.1743469, 23,  0.0000155
 6648.00,  0.1747131, 21,  0.0000174
 6640.00,  0.1835938, 17,  0.0000174
 6624.00,  0.1824341, 60,  0.0000183
 6608.00,  0.1955566, 30,  0.0000151
 6616.00,  0.2072449, 25,  0.0000139
 7384.00,  0.0036011, 231,  0.0000295
 7360.00,  0.0031738, 206,  0.0000337
 7400.00,  0.0036011, 268,  0.0000101
 7392.00,  0.0037231, 114,  0.0000151
 7440.00,  0.0037842, 185,  0.0000243
 7408.00,  0.0034790, 205,  0.0000256
 7416.00,  0.0035400, 212,  0.0000224
 4384.00,  0.7533569, 8,  0.0000262
 7416.00,  0.0037231, 220,  0.0000275
 7408.00,  0.0036011, 207,  0.0000258
 7376.00,  0.0034180, 218,  0.0000158
 7448.00,  0.0032959, 213,  0.0000232
 7424.00,  0.0036621, 200,  0.0000105
 7408.00,  0.0047607, 97,  0.0000111
 7592.00,  0.0211182, 41,  0.0000097
 7408.00,  0.0032349, 253,  0.0000070
 7400.00,  0.0036621, 231,  0.0000245
 7424.00,  0.0031738, 257,  0.0000073
 7416.00,  0.0035095, 269,  0.0000299
 7416.00,  0.0037842, 240,  0.0000252
 7408.00,  0.0034180, 221,  0.0000220
 7408.00,  0.0038452, 171,  0.0000100
 5168.00,  0.0944214, 45,  0.0000091
 7456.00,  0.0034790, 228,  0.0000063
 7440.00,  0.0037537, 261,  0.0000063
 7440.00,  0.0034790, 233,  0.0000096
 7440.00,  0.0036621, 254,  0.0000072
 7664.00,  0.0036011, 239,  0.0000241
 4160.00,  0.0510254, 8,  0.0000155
 5184.00,  0.0520935, 11,  0.0000155
 5192.00,  0.0519409, 158,  0.0000061
 4224.00,  0.0502319, 10,  0.0000093
 4160.00,  0.0491028, 9,  0.0000093
 5152.00,  0.0548706, 34,  0.0000093
 9128.00,  0.0504456, 323,  0.0000093
 7072.00,  0.0507813, 39,  0.0000068
 9064.00,  0.0587769, 19,  0.0000068
 5008.00,  0.0548096, 14,  0.0000068
 7416.00,  0.0036011, 251,  0.0000100
 7416.00,  0.0036621, 237,  0.0000246
 7408.00,  0.0038452, 225,  0.0000282
 7352.00,  0.0034485, 217,  0.0000211
 7400.00,  0.0035400, 234,  0.0000101
 7424.00,  0.0039063, 184,  0.0000193
 7280.00,  0.0032349, 200,  0.0000077
 7448.00,  0.0037842, 228,  0.0000279
 7392.00,  0.0032959, 229,  0.0000245
 7408.00,  0.0036011, 231,  0.0000284
 7432.00,  0.0034180, 172,  0.0000236
 7408.00,  0.0034180, 240,  0.0000283
 7448.00,  0.0037231, 226,  0.0000311
 7408.00,  0.0036621, 234,  0.0000146
 7440.00,  0.0036621, 198,  0.0000330
 7384.00,  0.0038452, 86,  0.0000257
 7440.00,  0.0035400, 227,  0.0000446
 4120.00,  0.0200195, 22,  0.0000446
 7320.00,  0.0034180, 214,  0.0000383
 4152.00,  0.0235596, 68,  0.0000266
 7400.00,  0.0033264, 157,  0.0000357
 4104.00,  0.0555420, 44,  0.0000357
 4160.00,  0.0436401, 18,  0.0000263
 7440.00,  0.0036621, 96,  0.0000295
 7432.00,  0.0034790, 212,  0.0000344
 7432.00,  0.0037842, 229,  0.0000384
 7432.00,  0.0032349, 159,  0.0000285
 7416.00,  0.0037231, 202,  0.0000341
 7400.00,  0.0036621, 176,  0.0000320
 7688.00,  0.0035400, 179,  0.0000339
 7440.00,  0.0034790, 169,  0.0000278
 7464.00,  0.0038147, 99,  0.0000162
 7400.00,  0.0032959, 213,  0.0000242
 7424.00,  0.0036011, 263,  0.0000329
 7384.00,  0.0036621, 218,  0.0000115
 7432.00,  0.0034790, 250,  0.0000305
 7400.00,  0.0034485, 193,  0.0000262
 7416.00,  0.0036926, 211,  0.0000304
 4960.00,  0.1350098, 8,  0.0000697
 4832.00,  0.1197510, 33,  0.0000697
 7408.00,  0.0038757, 193,  0.0000884
 4144.00,  0.2592468, 11,  0.0000824
 4928.00,  0.1346436, 21,  0.0000722
 4832.00,  0.0043945, 13,  0.0000722
 4840.00,  0.0151062, 23,  0.0000946
 4824.00,  0.0248413, 94,  0.0000946
